id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline,release_year,release_month
444149,Hellraiser: Judgment,2018-02-13,['Horror'],English,5.0,226.0,12.9,"Detectives Sean and David Carter are on the case to find a gruesome serial killer terrorizing the city. Joining forces with Detective Christine Egerton, they dig deeper into a spiraling maze of horror that may not be of this world.",350000.0,['Dimension Films'],426290.0,81.0,Evil Seeks Evil.,2018,02
14372,Leviathan,1989-03-17,"['Adventure', 'Horror', 'Action', 'Thriller', 'Science Fiction']",English,5.9,414.0,12.897,Underwater deep-sea miners encounter a Soviet wreck and bring back a dangerous cargo to their base on the ocean floor with horrifying results. The crew of the mining base must fight to survive against a genetic mutation that hunts them down one by one.,25000000.0,"['Gordon Company', 'Filmauro', 'Metro-Goldwyn-Mayer']",15704614.0,98.0,The true meaning of fear.,1989,03
39874,My Bloody Valentine,1981-02-11,"['Horror', 'Thriller', 'Mystery']",English,6.5,388.0,12.896,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",2200000.0,"['Secret Films', 'Famous Players', 'Canadian Film Development Corporation (CFDC)']",5672031.0,90.0,Cross your heart...and hope to die.,1981,02
16617,Mindhunters,2004-05-07,"['Mystery', 'Thriller', 'Crime']",English,6.5,1040.0,12.894,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.  Based very loosely on Agatha Christies And Then There Were None.,27000000.0,"['Outlaw Productions', 'Outlaw Victoria Productions Inc.', 'Avenue Pictures', 'Weed Road Pictures', 'Intermedia Films', 'Egmond Film & Television', 'Dimension Films', 'Mindhunters (UK) Limited', 'Mindhunters Productie BV', 'Tonna Oy']",21148829.0,106.0,"For seven elite profilers, finding a serial killer is a process of elimination. Their own.",2004,05
81446,The Baytown Outlaws,2012-08-27,"['Action', 'Comedy', 'Crime']",English,6.0,267.0,12.893,"When three redneck brothers agree to help a woman save her son from an abusive father, they become targets on the run from an odd cast of characters.",4000000.0,"['Lleju Productions', 'State Street Pictures']",37470.0,98.0,A Southern Whip-Ass Extravaganza!,2012,08
345922,Fist Fight,2017-02-16,['Comedy'],English,6.1,1148.0,12.892,"When one school teacher gets the other fired, he is challenged to an after-school fight.",22000000.0,"['Wrigley Pictures', 'New Line Cinema', 'Van Brand', '21 Laps Entertainment', 'Village Roadshow Pictures']",41087017.0,91.0,After school. Parking lot. It's on.,2017,02
592,The Conversation,1974-04-07,"['Crime', 'Drama', 'Mystery']",English,7.5,1448.0,12.892,"Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple is in danger.",1600000.0,"['Paramount', 'The Directors Company', 'The Coppola Company']",4420000.0,113.0,Harry Caul is an invader of privacy. The best in the business.,1974,04
779029,The Battle at Lake Changjin,2021-09-30,"['Drama', 'War']",Chinese,6.0,65.0,12.883,"Korean War, winter 1950. In the frozen and snowy area of Changjin Lake, a bloody battle is about to begin between the elite troops of the United States and China.",200000000.0,"['August 1st Film Studio', 'Bona Film Group', 'Huaxia Film Distribution', 'Shanghai Film Group', 'Beijing Dengfeng International Culture', 'Alibaba Pictures Group', 'China Film Group Corporation', 'Distribution Workshop', 'A Really Happy Film']",902540935.0,178.0,Do they fall out of the goddamn sky?,2021,09
44629,Animal Kingdom,2010-06-03,"['Crime', 'Drama']",English,6.8,698.0,12.883,"Joshua “J” is taken in by his extended family after his mother dies of an overdose. The clan, ruled by J’s scheming grandmother, is heavily involved in criminal activities, and J is soon indoctrinated into their way of life. But J is given a chance to take another path when a cop seeks to help him.",5000000.0,"['Porchlight Films', 'Screen Australia', 'Film Victoria', 'Screen NSW', 'Fulcrum Media Finance', 'Showtime Australia']",1000000.0,113.0,A crime story,2010,06
11934,The Hudsucker Proxy,1994-03-11,"['Comedy', 'Drama']",English,7.1,891.0,12.882,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,25000000.0,"['PolyGram Filmed Entertainment', 'Silver Pictures', 'Working Title Films', 'Warner Bros. Pictures']",2800000.0,111.0,They took him for a fall guy... but he threw them for a hoop.,1994,03
46332,Of Gods and Men,2010-09-08,"['Drama', 'History']",French,6.7,320.0,12.878,"French drama based on the 1996 kidnapping and killing of seven monks in Algeria. A group of Trappist monks reside in the monastery of Tibhirine in Algeria, where they live in harmony with the largely muslim population. When a bloody conflict between Algeria's army and Muslim Jihadi insurgents disrupts the peace, they are forced to consider fleeing the monastery and deserting the villagers they have ministered to. In the face of deadly violence the monks wrestle with their faith and their convictions, eventually deciding to stay and help their neighbours keep the army and the insurgents at bay.",4000000.0,"['Why Not Productions', 'Armada Films', 'France 3 Cinéma']",41424067.0,120.0,"In the face of terror, their greatest weapon was faith...",2010,09
62630,The Devil's Double,2011-02-11,"['Drama', 'Action', 'Thriller', 'Crime', 'War']",English,6.7,496.0,12.875,A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.,19100000.0,"['Corrino Media Corporation', 'Corsan', 'Staccato Films']",5728213.0,109.0,"The 80's were brilliant, if you were in charge.",2011,02
456929,Champions,2018-04-06,"['Drama', 'Comedy']",Spanish,7.6,674.0,12.871,"A disgraced basketball coach is given the chance to coach Los Amigos, a team of players who are intellectually disabled, and soon realizes they just might have what it takes to make it to the national championships.",4920975.0,"['Películas Pendelton', 'Morena Films', 'Movistar+', 'Realizaciones Sol S.A.', 'TVE']",20121318.0,124.0,When winning isn't everything,2018,04
9969,Deck the Halls,2006-11-22,"['Comedy', 'Family']",English,5.5,558.0,12.858,"Determined to unseat Steve Finch's reign as the town's holiday season king, Buddy Hall plasters his house with so many decorative lights that it'll be visible from space! When their wives bond, and their kids follow suit, the two men only escalate their rivalry - and their decorating.",51000000.0,"['New Regency Pictures', 'Corduroy Films']",47231070.0,93.0,There glows the neighborhood.,2006,11
13496,American Outlaws,2001-08-17,"['Western', 'Action']",English,6.1,211.0,12.856,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is rightfully theirs. They will become the object of the biggest manhunt in the history of the Old West and, as their fame grows, so will the legend of their leader, a young outlaw by the name of Jesse James.",35000000.0,['Morgan Creek'],13678913.0,94.0,Sometimes the wrong side of the law is the right place to be.,2001,08
11549,Invasion of the Body Snatchers,1956-02-05,"['Horror', 'Science Fiction']",English,7.5,910.0,12.853,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,417000.0,"['Allied Artists Pictures', 'Walter Wanger Productions']",3000000.0,80.0,There was nothing to hold onto - except each other.,1956,02
512263,Honey Boy,2019-09-28,['Drama'],English,7.1,593.0,12.851,"The story of a child star attempting to mend his relationship with his law-breaking, alcohol-abusing father over the course of a decade, loosely based on Shia LaBeouf’s life.",3500000.0,"['Amazon Studios', 'Stay Gold Features', 'Delirio Films', 'Automatik Entertainment', 'Kindred Spirit', 'Red Crown Productions']",3400977.0,94.0,sweet as honey.,2019,09
1819,"You, Me and Dupree",2006-07-13,"['Comedy', 'Romance']",English,5.6,1216.0,12.85,"After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",54000000.0,"['MMCB Film Produktion 2004', 'Universal Pictures', 'Kaplan/Perrone Entertainment']",130628903.0,108.0,Two's company. Dupree's a crowd.,2006,07
18079,Nine Queens,2000-08-31,"['Crime', 'Thriller']",Spanish,7.7,605.0,12.849,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",1300000.0,"['Naya Films S.A.', 'Patagonik', 'FX Sound', 'Industrias Audiovisuales Argentinas S.A.', 'J.Z. & Asociados', 'Kodak Argentina S.A.']",12413888.0,114.0,Sticky & Square,2000,08
464502,Acrimony,2018-03-30,['Thriller'],English,6.8,348.0,12.846,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her.,20000000.0,['Tyler Perry Studios'],34764055.0,120.0,Hell Hath No Fury,2018,03
19058,Down,2001-09-06,"['Action', 'Horror', 'Mystery', 'Thriller']",English,5.2,132.0,12.844,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman and reporter Jennifer Evans begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.",15000000.0,['First Floor Features'],163169.0,111.0,YOUR NEXT STOP... IS HELL.,2001,09
26789,No Mercy,1986-12-19,"['Action', 'Crime', 'Thriller']",English,5.8,142.0,12.841,An unconventional undercover Chicago cop and his partner are recruited to commit the murder of a New Orleans criminal kingpin.,14000000.0,"['TriStar Pictures', 'Delphi IV Productions', 'Delphi V Productions']",12303904.0,106.0,"When passion and hatred know no limits, expect no mercy.",1986,12
14291,Searching for Bobby Fischer,1993-08-13,['Drama'],English,7.1,488.0,12.841,A seven-year-old chess prodigy refuses to harden himself in order to become a champion like the famous but unlikable Bobby Fischer. The film is based on the life of prodigy chess player Joshua Waitzkin.,12000000.0,"['Mirage Enterprises', 'Scott Rudin Productions', 'Paramount']",7266383.0,110.0,Every journey begins with a single move.,1993,08
2054,Mr. Holland's Opus,1995-12-29,"['Drama', 'Music', 'Family']",English,7.0,355.0,12.841,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",31000000.0,"['Hollywood Pictures', 'Interscope Communications', 'PolyGram Filmed Entertainment', 'The Charlie Mopic Company']",106269971.0,137.0,"Of All the Lives He Changed, the One That Changed the Most Was His Own.",1995,12
12476,The Hidden,1987-10-30,"['Horror', 'Science Fiction', 'Thriller']",English,6.9,334.0,12.838,"When average, law-abiding citizens suddenly turn to a life of hedonistic behavior and violent crime, Detective Tom Beck is tasked with helping young FBI agent Lloyd Gallagher determine the cause.",5000000.0,"['Third Elm Street Venture', 'Heron Communications', 'Mega Entertainment', 'New Line Cinema']",9747988.0,96.0,It's only human on the outside...,1987,10
3078,It Happened One Night,1934-02-22,"['Comedy', 'Romance']",English,7.9,1045.0,12.838,"A renegade reporter and a young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",325000.0,['Columbia Pictures'],4500000.0,105.0,Together for the first time!,1934,02
12647,Billy Bathgate,1991-11-01,['Crime'],English,5.8,181.0,12.835,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",48000000.0,['Touchstone Pictures'],15565363.0,106.0,"In 1935, a New York kid was looking for a hero. He found Dutch Schultz.",1991,11
11702,The Replacement Killers,1998-02-06,"['Action', 'Drama', 'Crime', 'Thriller', 'Mystery']",English,6.2,424.0,12.833,"Hired assassin John Lee is asked by Chinatown crime boss Terence Wei to murder the young son of policeman Stan Zedkov. Lee has the boy in his sights, but his conscience gets the better of him, and he spares the child's life. Afraid that Wei will take revenge on his family in China, Lee seeks out expert forger Meg Coburn to obtain the passport he needs to get out of the country, but a band of replacement killers is soon on his trail.",30000000.0,"['Columbia Pictures', 'Brillstein-Grey Entertainment', 'WCG Entertainment Productions']",19204929.0,87.0,Kill or be replaced.,1998,02
3179,Beavis and Butt-Head Do America,1996-12-15,"['Animation', 'Comedy']",English,6.6,580.0,12.831,"Slacker duo Beavis and Butt-Head wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America, during which they manage to accidentally become America's most wanted.",12000000.0,"['Paramount', 'Geffen Pictures', 'MTV Films']",63118386.0,80.0,Coming to a screen bigger than your TV.,1996,12
21629,Stir Crazy,1980-12-12,['Comedy'],English,6.5,374.0,12.83,"New Yorkers Skip Donahue and Harry Monroe have no jobs and no prospects, so they decide to flee the city and find work elsewhere, landing jobs wearing woodpecker costumes to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment — they're sent to prison.",10000000.0,['Columbia Pictures'],101300000.0,111.0,Two jailbirds who just want out of the cage.,1980,12
446101,Assassination Nation,2018-09-21,"['Thriller', 'Horror', 'Comedy']",English,6.3,741.0,12.829,"After an anonymous hacker begins leaking the private data of thousands living in a small American town, the townspeople spiral into madness, with four high school seniors at the center of the maelstrom.",7000000.0,"['Bron Studios', 'Phantom Four', 'Creative Wealth Media Finance', 'Foxtail Entertainment']",2900000.0,108.0,"You asked for it, America.",2018,09
5683,Pee-wee's Big Adventure,1985-07-26,"['Comedy', 'Adventure']",English,6.4,667.0,12.828,"The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike.",6000000.0,"['Aspen Film Society', 'Warner Bros. Pictures']",40940662.0,91.0,The story of a rebel and his bike.,1985,07
9042,The Cave,2005-08-26,"['Action', 'Adventure', 'Horror', 'Thriller']",English,5.3,805.0,12.826,"After a group of biologists discovers a huge network of unexplored caves in Romania and, believing it to be an undisturbed eco-system that has produced a new species, they hire the best American team of underwater cave explorers in the world. While exploring deeper into the underwater caves, a rockslide blocks their exit, and they soon discover a larger carnivorous creature has added them to its food chain.",30000000.0,"['City Productions', 'Cineblue Internationale Filmproduktionsgesellschaft', 'Lakeshore Entertainment', 'Screen Gems', 'Cinerenta Medienbeteiligungs KG']",33296457.0,97.0,There are places man was never meant to go.,2005,08
14139,Timecrimes,2007-10-05,"['Science Fiction', 'Thriller']",Spanish,7.0,1090.0,12.825,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,2600000.0,"['Arsénico Producciones', 'Zip Films', 'Fine Productions', 'Karbo Vantas Entertainment', 'Basque Films']",553198.0,92.0,A trip back in time from the present to...,2007,10
